geneid,mm,mv
GRMZM2G099758,0.453415432044831,0.0888224626495552
GRMZM2G099810,0.642616887103513,0.0626851546308858
AC191771.3_FG008,0.557169019138756,0.0515777891414141
GRMZM2G148954,0.823545681501134,0.0768367636379714
GRMZM2G126990,0.00354810968287199,0.00208582162319068
GRMZM2G116434,0.178662760985861,0.0244111473497434
GRMZM2G115621,0.0666841423040428,0.0153364719391748
GRMZM2G115518,0.0872962537854457,0.0168598152028008
GRMZM2G361993,0.00999032660181699,NA
GRMZM2G158136,0.184849454445956,0.0393423348460605
GRMZM2G457125,0.00256001530160384,0.00118571298818774
GRMZM2G158131,0.0134609630571527,0.00602407675691434
GRMZM2G158103,0.0815384133002616,0.0211783433626923
GRMZM2G158045,0.00765359094020515,0.00279632138636369
GRMZM2G373420,0.00339990152702685,0.00144900473688222
GRMZM2G153987,0.0792292535478429,NA
GRMZM5G845427,0.329363142220434,0.195167659768665
GRMZM5G823891,0.126053995899143,NA
GRMZM2G075844,0.0934805969837466,0.0125830661974466
GRMZM2G075257,0.0695257792919799,0.00663254142917349
GRMZM2G075027,0.0569875113710201,0.0089562875329664
GRMZM2G461791,0.297060681728832,0.0897948976720293
GRMZM2G417454,0.00369247014595312,0.00162645810604944
AC190922.3_FG007,0.00325512920303417,0.00158627886955258
GRMZM2G399136,0.00394754431537197,0.00210964968319912
GRMZM2G541730,0.0144765535433276,0.00930833345117519
GRMZM2G399073,0.275777955470813,NA
GRMZM2G300133,0.0128007771040304,0.00667103215026344
GRMZM2G300135,0.00463168845969825,0.00262085002322955
GRMZM2G000171,0.052548280981664,0.00984102363509454
GRMZM2G069923,0.00227908055566724,NA
GRMZM2G069970,0.500820675074973,NA
AC207107.4_FG001,0.844081696577532,0.0815711385506758
AC207107.4_FG002,0.907061880749915,0.0478718445431887
GRMZM2G168115,0.0031312528173076,0.00146881550546516
GRMZM2G439246,0.00419120745921584,0.0025280608028631
GRMZM2G136879,0.0553975026998368,NA
GRMZM2G350800,0.00620109679836847,0.0023397581466534
GRMZM2G366402,0.723934282959769,NA
GRMZM2G065125,0.260792588155638,0.0262348936326573
GRMZM2G701591,0.748284806018691,0.132316079797466
GRMZM2G152056,0.00476830041618591,0.00163788440415838
GRMZM2G152111,0.328943335858664,0.0356629930282091
GRMZM2G128807,0.0808142391136733,0.0226438311977497
GRMZM2G128938,0.438749126006992,0.0560322798682253
GRMZM2G340282,0.800580387588149,0.0602764111583531
GRMZM2G048085,0.0145450484941941,0.00832784580654281
GRMZM2G048073,0.00265558302177181,0.0010841026724063
GRMZM2G048458,0.00290946211473145,0.00140586944963003
GRMZM2G132331,0.00196518877660299,0.000534415751774615
GRMZM2G132324,0.724685980881297,0.140580941773347
GRMZM2G432975,0.869148349074848,0.0583807592886791
GRMZM2G004955,0.0552777804637349,0.0201191214319064
GRMZM2G362174,0.884638326452183,0.0428233575188468
GRMZM2G009987,0.89043596851601,0.0570390873292889
GRMZM5G801190,0.00256068368311855,0.00105529792649352
GRMZM2G029636,0.488480901341649,NA
AC215909.3_FG001,0.799929530553944,NA
GRMZM2G005028,0.758703008623321,NA
GRMZM2G423518,0.813085498716318,0.0538457963507654
GRMZM2G064360,0.104270214918246,NA
GRMZM2G389557,0.00468554256010396,0.00215015912930474
GRMZM2G389582,0.00239706632712089,0.00100410625178637
GRMZM2G088753,0.21680653167885,0.0189874333900416
GRMZM2G088737,0.601812721935158,0.0723079323081736
GRMZM2G389462,0.304112116036107,0.0243327629151829
AC235548.1_FG002,0.00432256596287194,0.00201497913998044
GRMZM2G088212,0.386157156228187,0.0385271354469066
GRMZM2G055154,0.00231887757916805,0.00086119424169701
GRMZM2G028501,0.484819829975997,0.0315083445350526
GRMZM2G412702,0.457586055556201,NA
GRMZM2G037284,0.252941339562141,0.079076359146334
GRMZM2G036991,0.0261853089137295,0.012750112168829
GRMZM2G383168,0.907903947368421,0.01101879466759
GRMZM5G834758,0.0166708702121119,0.00738576187139314
AC206634.3_FG004,0.897269470084383,0.0442770026178794
GRMZM2G145112,0.195941532978126,0.0161936482486454
GRMZM2G145088,0.602759793227594,0.0319388608113843
GRMZM2G145041,0.296474427078132,0.0347210296648524
GRMZM5G887672,0.912479471636855,0.0548165798674057
GRMZM2G359333,0.262916352130569,0.018759821812278
GRMZM2G059212,0.349298283699445,0.0330781595140913
AC190909.3_FG004,0.905894731008374,0.0360489854555258
GRMZM2G103182,0.683435059535152,0.157722274771827
GRMZM5G865081,0.541965724244983,0.167293742973448
GRMZM2G040871,0.00367520742255322,0.00141252298772614
GRMZM2G325653,0.0805392873509107,NA
GRMZM2G361518,0.0142164442734456,0.00615710201704671
GRMZM2G060659,0.0995966495467151,0.0268846256243023
GRMZM2G060583,0.521598001256051,NA
GRMZM2G361442,0.750092981377597,NA
GRMZM2G361391,0.453569256448472,0.0538952135833443
GRMZM2G091595,0.468569978344559,NA
GRMZM2G116133,0.501853664974442,NA
GRMZM2G040555,0.821428571428571,NA
GRMZM2G005771,0.101191377410154,NA
GRMZM2G057571,0.0597670729865469,0.0268214907333003
GRMZM2G057000,0.452756873770078,0.0426232706086829
GRMZM2G313341,0.0164226279429066,0.0101899908666758
GRMZM2G011998,0.563431049925593,0.0459971313517291
GRMZM2G055682,0.112474493045081,0.0198042122202817
GRMZM2G055619,0.198074377830042,0.0261843027730551
GRMZM2G131988,0.0987416158906582,0.0171357966690462
GRMZM2G132060,0.143446393579724,0.0153315873162931
GRMZM2G112805,0.125650775054074,0.0365389400303236
GRMZM2G112895,0.00413184766877589,0.00156879656912376
GRMZM2G466292,0.362857481108367,0.0221420563049463
GRMZM2G466270,0.59981719779001,NA
GRMZM2G165351,0.409665839182769,0.0374692927012903
GRMZM2G349556,0.834352406094758,0.0844788095546429
GRMZM5G889467,0.250547290780372,NA
AC185656.3_FG002,0.77495720730663,0.124464324716362
GRMZM2G137435,0.158486717069169,0.012712137783765
GRMZM2G387471,0.87225843865045,NA
GRMZM2G387485,0.0678392775395131,0.00296139703242611
GRMZM2G377887,0.523453632802049,0.0574227768407234
GRMZM2G076392,0.138620816012789,0.0391651361704089
GRMZM2G034143,0.240267074251285,0.0273826755533925
GRMZM2G033829,0.0484856579578275,NA
GRMZM2G345717,0.21402189214683,0.0591721862879661
GRMZM2G146449,0.00468541428425329,NA
GRMZM2G006282,0.00151654411764706,0.000631893382352941
GRMZM2G374475,0.00198668478637519,NA
GRMZM2G074282,0.0343853960919163,0.0127468440892731
GRMZM2G374574,0.41138580507866,0.038590786580574
GRMZM2G114888,0.129398663054616,0.0161725492763653
GRMZM2G115047,0.0735639898124321,NA
GRMZM2G115176,0.31722853282665,0.0395198126914422
GRMZM2G002961,0.0512049318154678,NA
GRMZM2G033426,0.190270733652313,0.112866011349955
GRMZM2G701612,0.645998029628675,NA
GRMZM2G137403,0.80981713995296,0.0808388388085953
GRMZM2G040311,0.0811770419018575,0.00313348517646897
GRMZM2G008047,0.00502199234606123,0.00214833409133127
GRMZM2G063390,0.00223902424432778,NA
GRMZM2G308106,0.00283422079209323,0.000723986494130807
GRMZM2G111760,0.00318792050403669,0.00154267933376989
AC192240.3_FG005,0.749914002664003,0.125500281314639
GRMZM2G429241,0.445087484196391,0.0351755382966463
GRMZM2G128929,0.0216743631879466,0.00862503772997241
GRMZM2G173192,0.00389680841376798,0.00182519953591286
GRMZM2G472346,0.0832949283742079,0.0139478460614348
GRMZM2G089836,0.0023416535326928,0.00104990048687303
GRMZM2G023638,0.560880830769519,0.0800129872818999
GRMZM2G053707,0.00179190425157917,NA
GRMZM2G053676,0.138661074134577,0.0181755913421122
GRMZM2G159142,0.175539515756654,0.0152989855693182
GRMZM2G159047,0.00275945717599557,0.00151370337111617
GRMZM2G159013,0.199607729591288,0.0386846290384068
GRMZM2G075624,0.208688321850583,0.0210054389450985
GRMZM2G108474,0.423818896309483,0.0332727448814276
GRMZM5G829728,0.488964762010088,NA
GRMZM2G177901,0.204173862277536,NA
GRMZM2G035073,0.0344889022911652,0.0164679534230935
GRMZM2G425136,0.810598248025296,0.0964899963403478
GRMZM2G074987,0.059152326639546,0.0224001482660297
GRMZM2G074957,0.18303208680606,0.0317967244133822
GRMZM2G074956,0.113761776678705,0.0127942558288421
AC215811.3_FG003,0.206459571261496,0.0144578193388837
GRMZM2G074896,0.00173161630874034,0.000722850955380857
GRMZM2G074805,0.249999851760172,0.0226612228452592
GRMZM2G063897,0.207183942508094,NA
GRMZM2G300866,0.560081788493752,0.0450873809321235
GRMZM2G000937,0.205522471043555,0.0354602831989778
GRMZM2G168674,0.143968331890711,NA
GRMZM2G168603,0.00283291346566375,0.00102245194436194
GRMZM2G055251,0.203953371721112,0.0384104805145797
GRMZM2G164175,0.517777882762721,0.0448999724289951
GRMZM2G111390,0.198366739118208,0.016511168267153
GRMZM2G163866,0.00340412176982804,0.00131882864431492
GRMZM2G163849,0.510773980707035,NA
GRMZM2G020146,0.0649409139633497,NA
GRMZM2G020320,0.0025565739519492,0.000978626645686784
GRMZM2G020366,0.550944724822635,0.0962958752106522
GRMZM2G160996,0.217861161079677,0.015703938553887
GRMZM2G088189,0.0137485826642106,0.00342290565979964
GRMZM2G389155,0.0038503426210106,NA
GRMZM2G088114,0.322830964052288,0.0219288867152927
GRMZM2G114793,0.211364935816603,0.0421663412167036
GRMZM2G117012,0.148976720446951,NA
GRMZM5G856837,0.0280088019005848,NA
GRMZM5G854880,0.00260268581191822,0.00110405337925733
GRMZM5G806358,0.400726214850435,0.0471943381834199
AC203278.4_FG004,0.00857684663707022,0.00251371173299116
GRMZM2G169699,0.25338604495493,0.0428117115832511
GRMZM2G044348,0.399866090101689,0.0334553738099678
GRMZM2G098301,0.867870490275969,0.0400478933878982
GRMZM2G098370,0.144688697445403,0.0211996546091993
GRMZM2G098420,0.20346595173434,NA
GRMZM2G098438,0.491760702707875,NA
GRMZM2G156924,0.838707941192451,0.0501160486689298
GRMZM2G156824,0.0153121640792091,NA
GRMZM2G456917,0.788923408241131,0.126264575714137
GRMZM2G005680,0.336583606141204,0.0433640489861581
GRMZM2G123625,0.828916026503381,0.0613625292542607
GRMZM2G123607,0.859447384049467,0.0600095512447916
GRMZM2G464709,0.836920245831499,0.085924669934136
GRMZM2G165308,0.415147282347232,NA
GRMZM5G832381,0.235646082929539,NA
GRMZM2G016590,0.889672658985941,0.0221242993860213
GRMZM2G491240,0.900739605263158,0.0357720505994152
GRMZM2G019644,0.000807692307692308,0.00016091452991453
GRMZM2G316389,0.00639543876029944,0.00395683883490918
GRMZM2G068513,0.126340050304156,NA
GRMZM2G068277,0.611442883579405,0.0394554784411002
GRMZM2G338327,0.867794561281826,NA
AC217823.3_FG002,0.870059891860102,0.0651737111236344
GRMZM2G120539,0.0191555827243368,NA
GRMZM2G120578,0.0731854793942883,0.0105230052020809
GRMZM2G466265,0.667899350387966,0.153440323168238
GRMZM2G466281,0.0650407525868952,NA
GRMZM2G164202,0.00826364740231525,0.00441891567645849
GRMZM2G164242,0.0127483111437696,NA
GRMZM5G865943,0.00388664371484418,0.00228692234980616
GRMZM5G803949,0.0484119454374846,0.0281781821285532
GRMZM5G891373,0.532899217094789,NA
AC196025.3_FG015,0.821447733944138,NA
GRMZM2G035826,0.101609542137671,NA
AC196025.3_FG013,0.268831370324862,0.0298950400782909
AC196025.3_FG012,0.118929912832395,0.0730559796094009
AC196025.3_FG011,0.911845092526991,0.0407829541230687
AC196025.3_FG010,0.0120951674627456,0.00884544008235688
AC196025.3_FG009,0.263702754454912,0.0257921661923131
AC196025.3_FG008,0.221963151016843,0.118024350886076
AC196025.3_FG001,0.849528032915632,NA
AC196025.3_FG002,0.741857510760312,0.132033108487896
GRMZM2G090689,0.843871805760414,NA
GRMZM2G059877,0.0439974703547922,NA
GRMZM2G096665,0.118408263604408,0.0166285474945445
GRMZM2G170581,0.833333333333333,NA
GRMZM2G409112,0.1,NA
GRMZM2G046615,0.244223568036864,0.0133093110170472
GRMZM2G064406,0.292844165805055,0.0179804030647332
AC207231.3_FG001,0.861973909025271,0.0590169329268909
GRMZM2G064951,0.0126024814688467,NA
GRMZM2G064988,0.132117608447525,0.0197046910225018
GRMZM2G065154,0.100133395157624,0.0109033927140676
GRMZM2G144282,0.256577694179405,0.0427548538903265
GRMZM2G475620,0.835108249000999,0.0952166429843767
AC231183.1_FG002,0.899144048487929,0.0566802850516269
GRMZM2G305124,0.00324381122489482,0.00117554975343336
GRMZM5G872147,0.368603184762434,0.0352947045664296
GRMZM2G428765,0.298320269736325,0.035870013305849
GRMZM2G144380,0.666666666666667,NA
GRMZM2G141911,0.0335113588920457,0.00724735401045259
GRMZM2G146209,0.0352581908831909,NA
GRMZM2G039976,0.628007941628264,0.197125894716465
GRMZM2G039945,0,NA
GRMZM2G013538,0.675790717992453,0.159275204351179
GRMZM2G013524,0.792118157313154,0.095832877960053
GRMZM2G312609,0,0
GRMZM2G312602,0.401956280104634,0.0168900795103226
GRMZM2G312597,0.0357504216154216,0.0264680584802235
GRMZM5G852665,0.79310154220049,NA
GRMZM2G382009,0.000881213450292398,0.00030049269005848
GRMZM5G869321,0.845280170832254,0.103849673174434
GRMZM2G344212,0.462496726248065,NA
GRMZM2G344205,0.00331114649747432,NA
GRMZM2G043500,0.0137099798375798,0.00540387570667618
GRMZM5G858310,0.30672747586286,0.0254633212132783
GRMZM2G370852,0.159857456919146,NA
GRMZM5G802725,0.866526558377236,NA
GRMZM2G029065,0.00657055737523655,0.00330708586291146
GRMZM2G029087,0.00310352055874346,NA
GRMZM2G029879,0.00230550674861492,NA
GRMZM2G030013,0.0522934556360328,0.0133218314069584
GRMZM2G477236,0.00448288911821077,NA
GRMZM2G175137,0.0691809034008427,NA
GRMZM2G099827,0.00353297015341049,0.00144527269129423
GRMZM5G868966,0.5,NA
GRMZM2G157068,0.333333333333333,NA
GRMZM2G456088,0.45,NA
GRMZM2G157026,0,NA
GRMZM2G156983,0.170731707317073,NA
AC189771.3_FG001,0.045700271819254,0.0312549407998287
GRMZM2G312939,0.889289129724632,NA
GRMZM2G009065,0.367554787002726,0.0465896086310392
GRMZM2G039254,0.228597407325808,0.0269412158608566
GRMZM2G038791,0.20157119290343,0.0419215679665346
GRMZM2G153178,0.0852671480438928,NA
GRMZM2G153144,0.272906697345194,0.0283138972007833
GRMZM2G032267,0.144389016857444,0.0153278034794018
GRMZM2G152929,0.425726613033635,0.0439953702278183
GRMZM2G146354,0.139367119418196,0.0235287463512591
GRMZM2G049779,0.556865732038429,0.121716232717517
GRMZM2G049755,0.0912412236379032,0.0167255093436929
GRMZM5G899308,0.00362536286474478,0.00259777650974899
GRMZM2G049609,0.0417798620385117,0.0144869250671529
GRMZM2G371167,0.0472490131684858,NA
GRMZM2G524937,0.0629750058669646,0.0165698723995319
GRMZM5G831200,0.00936183672409386,0.0036975611672909
GRMZM5G818514,0.0486419465621154,0.0105634078089656
GRMZM2G309495,0.0074975,NA
GRMZM2G009365,0.00392109356075386,NA
GRMZM2G009489,0.00306444546905163,0.00117383296229015
GRMZM2G168747,0.012419522640838,0.00542304699456016
GRMZM2G168762,0.152747417153996,0.0188656599031791
GRMZM2G168791,0.199288470470773,0.0234960868974025
GRMZM2G017249,0.705344419401788,0.0715426805251129
GRMZM2G017229,0.746489364035088,0.065852888637218
GRMZM2G318375,0.00236783937954604,0.00126902049164143
GRMZM2G493549,0.00125643691820162,0.000588761388393741
GRMZM2G016168,0.168910182748538,0.0181050083333333
GRMZM2G043783,0.197772604267743,NA
GRMZM2G072210,0.171809659225639,0.0127901047414009
GRMZM2G072142,0.25232404586966,0.0166820014523488
GRMZM2G444748,0.00355884770402152,0.00178423453278673
GRMZM2G132384,0.741877296763003,0.0774363913520562
GRMZM2G092973,0.806958641701582,NA
GRMZM2G570528,0.368231467148263,0.0278462859253229
GRMZM2G406165,0.271438868782234,0.0164713280794258
GRMZM2G009546,0.897223536968391,NA
GRMZM2G527941,0.938254884004884,NA
GRMZM5G881460,0.831355114368847,NA
GRMZM2G067727,0.0385448879237279,0.0135779454042822
GRMZM2G462118,0.0187488898419549,0.00732909390866443
GRMZM2G019121,0.213346260908346,0.0283631308580564
AC209177.3_FG001,0.89548232875387,0.0410791523601436
AC185130.2_FG005,0.870720907447647,0.038062956547995
AC185130.2_FG004,0.737852015031629,NA
GRMZM2G474519,0.907358015376436,0.0350329087670886
GRMZM2G171354,0.485264111371526,0.0312705548969601
GRMZM2G171349,0.00287350140187846,0.00121650005710175
AC192244.3_FG001,0.00324959386131363,0.000869617724596913
GRMZM5G871910,0.0206217512078352,0.0136304756721267
AC192244.3_FG007,0.0399505095671057,0.00935317419573698
GRMZM2G139689,0.283629044694957,0.0776766478487639
GRMZM2G139714,0.147957353832528,0.0372633239898591
GRMZM2G438520,0.00216387063646913,0.00116574101968549
GRMZM2G062552,0.00372544923043105,0.00163687759555558
GRMZM5G824062,0.00215661057692308,0.00204092776442308
GRMZM2G362198,0.888241076271939,NA
GRMZM2G054621,0.0913832238408894,0.0170340010717614
GRMZM2G054706,0.164285009013599,0.0104579762770898
GRMZM2G054765,0.383070591331345,0.0211802018174768
GRMZM2G054833,0.0033383996318834,NA
GRMZM2G354093,0.00282743157799384,0.00173453799392311
GRMZM2G054921,0.276107757025987,0.0332231583619133
GRMZM2G344001,0.297013294188358,NA
GRMZM2G042245,0.614014739565417,0.0551071104916942
GRMZM2G042278,0.0188295665269796,0.00817441712400745
GRMZM2G398559,0.00339315184635068,0.00172274442517294
GRMZM2G701668,0.941176470588235,NA
GRMZM2G399858,0.148876948966996,0.00939377422879864
GRMZM2G109268,0.336594924742489,0.0382166809671977
GRMZM2G109165,0.0380508855788093,0.0043547113497764
GRMZM2G109070,0.0513856827895377,0.00602989138864389
GRMZM2G096972,0.251819774637862,0.0153684179642961
GRMZM2G139977,0.797047038757023,0.0356115541953612
GRMZM2G566709,0.890690842892488,0.0512701525215991
GRMZM2G484344,0.152702019405797,0.0185546203821622
GRMZM2G015578,0.00515589215602746,0.00316422748766305
GRMZM2G319573,0.266214638470973,NA
GRMZM5G805485,0.00232213455355561,0.00126397635643774
GRMZM2G388420,0.00326419270513395,0.00174720906020988
GRMZM2G303419,0.289296079999217,0.0416175565891481
GRMZM2G126772,0.232749017979884,0.0581613569782352
GRMZM2G428393,0.800875117004144,0.081205409731995
GRMZM2G405947,0.806475482323983,0.0822658311040569
GRMZM2G033523,0.0243549917742485,0.015288000931294
GRMZM2G010731,0.0903337220435302,0.0255854254313111
GRMZM2G010779,0.00484968786344947,0.00235751582096581
GRMZM2G010920,0.0154952551379589,NA
GRMZM2G010944,0.0326493059243348,0.0170783363150381
GRMZM2G011456,0.263521997897256,0.02790334348015
GRMZM2G097207,0.251441525520223,0.0362939492883804
GRMZM2G097275,0.0214620645525417,0.0095905530147593
GRMZM2G023798,0.266165784103871,0.0286726742744403
GRMZM2G435796,0.901231353084344,0.0502371988310023
GRMZM2G425559,0.882467623733238,0.0684265275982834
GRMZM2G006937,0.261391610908277,0.0621309261324012
GRMZM2G102912,0.003156190406887,0.00161740669725155
GRMZM2G102845,0.207872552929789,0.0340317574720576
GRMZM5G865367,0.862159867302548,0.0890512849646403
GRMZM2G322493,0.411246205402715,0.0210678694881433
GRMZM2G167741,0.381917382614627,0.0593199841176087
GRMZM2G410357,0.220655043714123,0.0339026185440763
GRMZM2G410393,0.127317291307031,0.0177221545056824
AC197118.3_FG005,0.0363910559612959,0.015049683463049
GRMZM2G133048,0.231471534335732,0.0338689477832834
GRMZM2G018686,0,NA
AC212103.3_FG002,0.873015510861626,NA
AC193606.2_FG001,0.897108704403236,0.0642609505136477
GRMZM2G332749,0.876754318614331,NA
AC193606.2_FG005,0.904314725427015,0.046239395902083
GRMZM2G068176,0.741735494497091,0.132849970576248
GRMZM2G369391,0.872331610307262,0.0418695827651706
GRMZM2G369396,0.270151905307286,0.0522504487471726
GRMZM2G314233,0.921713197767145,0.0211944323599775
GRMZM5G816609,0.355781529143371,0.0400962786282259
GRMZM2G063942,0.18368615388505,0.0348662583407341
GRMZM5G853950,0.891040430451042,0.0655054299039198
GRMZM2G472708,0.819019440935956,0.0621872457571625
GRMZM2G033138,0.31557599373842,0.0317144472617514
GRMZM2G062885,0.00278173900689381,0.00165532703323677
GRMZM2G062914,0.287520541763723,0.0185121179930034
GRMZM5G865405,0.875,NA
GRMZM2G067313,0.173025217085473,0.0550405436216211
GRMZM2G367431,0.00439950980392157,0.00395522838680927
