geneid,mm
GRMZM5G857992,0.25166921685909
GRMZM2G019919,0.555997490088088
GRMZM2G320827,0.00991532976827095
GRMZM2G020701,0.00213144963144963
GRMZM2G020826,0.0127118644067797
GRMZM2G021035,0.00408933626926707
GRMZM2G021044,0.352493335192297
GRMZM2G021530,0.0314285714285714
GRMZM2G076950,0
GRMZM2G077002,0.452926702926703
GRMZM2G152194,0.600490196078431
GRMZM2G123387,0.0187793427230047
GRMZM2G123373,0
GRMZM2G425225,0
GRMZM2G425211,NA
GRMZM2G351330,0.0109852679620121
GRMZM2G351318,0.00350896531452087
GRMZM2G051179,0.0596692733789508
GRMZM2G016649,0.0112043946932007
GRMZM2G168917,0.000737463126843658
GRMZM2G465188,0.00703125
GRMZM2G131982,0.00637455637455637
GRMZM2G132055,0.816007637349101
GRMZM2G104166,0.25641156462585
GRMZM2G404973,0.00268368515791196
GRMZM2G009208,0.0554916985951469
GRMZM2G109217,0.865414151773568
GRMZM2G109244,0.0087719298245614
GRMZM2G109262,0.0307692307692308
GRMZM2G545802,0.848019392738956
GRMZM5G860469,0.350333333333333
AC234521.1_FG006,0.863963963963964
GRMZM5G825909,0.12
AC234521.1_FG004,0
AC234521.1_FG007,0.013661858974359
GRMZM5G810061,0.17100187745349
GRMZM2G070863,0.715963799644169
GRMZM2G062554,0.0215433395580454
GRMZM2G062471,0.0127233877233877
GRMZM2G429254,0
GRMZM2G133854,0.852694927349324
GRMZM2G178998,0
GRMZM2G054795,0
GRMZM2G394450,0.00976190476190476
GRMZM2G165083,NA
GRMZM2G003784,0.0129233511586453
GRMZM2G003769,0
GRMZM2G304745,0.00363636363636364
GRMZM2G505380,0.0452380952380952
GRMZM2G034668,0.00480769230769231
GRMZM2G436523,0.918276748623306
GRMZM2G122937,0.0012531328320802
GRMZM2G123202,0.0106382978723404
GRMZM2G153268,0
GRMZM2G453311,0.0225490196078431
GRMZM2G354909,0.370761602738347
GRMZM2G053977,0.0620567375886525
GRMZM2G136486,0.0772764751061715
GRMZM2G136469,0
GRMZM2G057930,0.0023976023976024
GRMZM2G177923,0.208190118152524
GRMZM2G177937,0.360035503217321
GRMZM2G078526,0.00326797385620915
GRMZM2G078440,0.0575449217270329
GRMZM2G529437,0.714285714285714
GRMZM2G078409,0
GRMZM2G078373,0.161684981684982
GRMZM2G078279,0.00876357560568087
AC211589.3_FG003,0
GRMZM2G066820,0.0910497146165936
GRMZM2G027049,0.0329176505312869
GRMZM2G026926,0.0118485794715303
GRMZM2G026656,0.0524590163934426
GRMZM2G026558,0.00542603737725689
GRMZM2G177812,0.00651041666666667
GRMZM2G177866,0.00577731092436975
GRMZM2G157207,0.898347771839184
GRMZM2G157196,0.611708090391954
GRMZM2G124371,0.462946582141629
GRMZM5G839763,0.0613891940532807
GRMZM2G447090,0.0109232294607929
GRMZM5G803490,0.140208667736758
GRMZM5G836429,0.0031055900621118
GRMZM2G434557,0.0103693731742512
GRMZM2G064124,0.00311461794019934
GRMZM2G328130,0.93712322160598
GRMZM2G364328,0.00285714285714286
GRMZM2G061928,0.696013015771062
AC186337.3_FG003,0
GRMZM2G033379,0.102637922940471
GRMZM2G331250,0.0148148148148148
GRMZM2G160175,0.00328947368421053
GRMZM2G702966,0.538461538461538
GRMZM2G702968,0.885560735560736
GRMZM2G108228,0.168748553552475
GRMZM2G108219,0.004396482813749
GRMZM2G108207,0.00780780780780781
GRMZM2G108153,0.00154109589041096
GRMZM2G108123,0.0165229885057471
GRMZM2G108077,0.431230958654381
GRMZM2G108624,0.063749345892203
GRMZM2G331027,0.936043620949281
GRMZM2G029475,0.925138427464009
GRMZM2G383883,0.595899470899471
GRMZM2G081957,0.476996536597181
GRMZM2G403576,NA
GRMZM2G702970,NA
GRMZM2G702971,0.933814844159672
GRMZM2G702974,0.943778064496058
GRMZM2G702976,0.986111111111111
GRMZM2G702977,NA
GRMZM2G375667,0.813417112677383
GRMZM2G337792,0.928054521227725
GRMZM2G702980,0.939938764938765
GRMZM5G827171,0.910727680664389
GRMZM2G702981,0.921679648853562
GRMZM2G031360,0.617639320910506
GRMZM5G817182,0.00365174443043296
GRMZM5G808366,0.398704759273635
GRMZM2G702984,0.916666666666667
AC212859.3_FG007,0.59768778427116
AC212859.3_FG008,0.00170068027210884
AC218093.3_FG005,0.980392156862745
GRMZM2G376731,0.826344086021505
GRMZM2G357972,0.303333333333333
GRMZM2G123122,0.036114920276411
GRMZM2G127581,0.618295042356954
GRMZM2G127591,0.0921985815602837
GRMZM2G428386,0.159420289855072
GRMZM2G002642,0.122849268966763
AC199765.4_FG008,0.00255102040816327
GRMZM2G177273,0.642857142857143
GRMZM2G176677,0.51741277698425
GRMZM2G176881,0.25
GRMZM2G438841,0.93102743870661
GRMZM2G138125,0.762472990668479
GRMZM2G138190,0.00543478260869565
GRMZM2G053317,0.870277777777778
GRMZM2G039845,0.0112612612612613
GRMZM2G039711,0.326058016468398
GRMZM2G113990,0.56637530528508
GRMZM2G114149,0.0948081028560481
GRMZM2G114153,0.00195488721804511
GRMZM2G413887,0
GRMZM2G474575,0.010663490000722
GRMZM2G171410,0.709899749373434
GRMZM2G062024,0.811501216521048
AC183412.5_FG005,0.880839354815035
GRMZM2G362413,0.00303819444444444
GRMZM2G062179,0.00139925373134328
GRMZM2G062412,0.115354330708661
GRMZM2G474929,0.0026185577111503
GRMZM2G474883,0.0016366612111293
GRMZM2G021786,0.00515873015873016
GRMZM2G021694,0.00347222222222222
GRMZM2G321500,0.891572184429327
GRMZM5G814926,0.00354449472096531
GRMZM2G024196,0.00298507462686567
GRMZM2G161530,0.959476735430762
GRMZM5G842219,0.599869069811464
GRMZM2G433076,0.0835890462284514
GRMZM2G133012,0.150531286894923
GRMZM2G035688,0.297429388422035
GRMZM2G334567,0
GRMZM2G035755,0.00492770167427702
GRMZM2G008783,0.881503806865649
GRMZM2G008792,0.0185056136275648
GRMZM2G306735,0.530396774942229
GRMZM5G806743,0.00917065390749601
GRMZM2G306741,0.189475330494748
GRMZM2G008892,0
GRMZM2G306793,0.937301587301587
GRMZM2G138701,NA
GRMZM2G702990,0.774074074074074
GRMZM2G006964,0.00804106073567151
GRMZM2G006952,0.90943809033244
GRMZM5G831795,0.717918706575591
GRMZM2G387389,0.0519066738346399
GRMZM2G178709,0.800882557790144
GRMZM2G178693,0
GRMZM2G178681,0.745384951507652
GRMZM2G079683,0.0101658640984484
GRMZM2G122614,0.895279146141215
GRMZM2G122618,0.75
GRMZM2G471931,0
GRMZM2G171372,0.169354838709677
GRMZM2G118345,0.086996336996337
GRMZM2G441347,0.0318077144502015
GRMZM2G483501,0.333333333333333
GRMZM2G003775,0
GRMZM2G089767,0.53125
GRMZM2G089806,0
GRMZM2G145045,0
GRMZM2G145051,0
GRMZM2G145059,NA
GRMZM2G145075,0.0138888888888889
GRMZM2G145095,NA
GRMZM2G145109,NA
GRMZM2G118992,0
GRMZM2G118950,0.000744047619047619
GRMZM2G340601,0.946372592924317
GRMZM2G059429,0.00909090909090909
GRMZM2G059365,0.675248961681497
GRMZM2G002903,0.246168582375479
GRMZM2G076279,0.0384615384615385
GRMZM2G702991,0.00213219616204691
GRMZM5G869984,0.00401287966166859
GRMZM5G889644,0.014957264957265
GRMZM5G806726,NA
GRMZM2G052644,0.00128205128205128
GRMZM2G052688,0.076530612244898
GRMZM2G082670,0
GRMZM2G082677,0.00345301108558873
GRMZM5G845736,0
GRMZM2G564101,NA
GRMZM5G882852,0.800462962962963
GRMZM2G012236,0.644067796610169
GRMZM2G077420,0.116371367824238
GRMZM2G032602,0.120412212504049
GRMZM2G032694,0.186397177701526
GRMZM2G331779,0.534860263193597
GRMZM2G064631,0
GRMZM2G380138,0.030976430976431
GRMZM2G081930,0
GRMZM2G565806,NA
GRMZM2G147241,0.00609243697478992
GRMZM2G147256,0.198484848484848
GRMZM2G147268,0.0958796599084369
GRMZM2G037413,NA
GRMZM2G037482,NA
GRMZM2G137751,NA
GRMZM2G382747,0.0113532913165266
GRMZM2G048366,0.0219198790627362
GRMZM2G048295,0
GRMZM2G136975,0.958333333333333
GRMZM2G030275,0.275151515151515
GRMZM2G049541,0.00432539682539683
GRMZM2G049608,0.0949070699708455
GRMZM2G347361,0.00935374149659864
GRMZM2G171620,0.00134060650887574
GRMZM2G313754,0.846439118114843
GRMZM2G173309,0.272222222222222
GRMZM2G173289,0.00812350043119274
AC208663.3_FG002,0.00180227779734648
GRMZM2G150295,0.333333333333333
GRMZM2G082581,0.493589743589744
GRMZM2G082646,0.8
GRMZM2G177853,0.332380952380952
GRMZM2G039988,0
GRMZM2G001241,0.0026246719160105
GRMZM2G055420,0
GRMZM2G051932,0
GRMZM2G051952,0.00628306878306878
GRMZM2G052009,0.5
GRMZM2G052078,0.805711448919017
GRMZM5G855118,0.8
GRMZM2G375487,0.474647767356101
GRMZM2G111954,0.259967402627953
GRMZM2G111975,0.0141311069882498
AC193787.3_FG008,0.828125
GRMZM2G333408,0.844026870007262
GRMZM2G018756,0.131944444444444
GRMZM2G082191,0.101415094339623
GRMZM2G082249,0.00218722659667542
GRMZM2G045820,0.036264366295326
GRMZM2G342509,0.0141311307465745
GRMZM2G170152,0
GRMZM2G170101,0.164529914529915
GRMZM2G352129,0.245018520640012
GRMZM2G056036,0.0866020984665053
GRMZM2G055957,0.316269841269841
GRMZM2G366150,0.333038720538721
GRMZM2G366140,NA
GRMZM2G065899,0.384684684684685
GRMZM2G366065,0.792587195864287
GRMZM2G086486,0.679711899942163
GRMZM2G086371,0.44217032967033
GRMZM2G374010,0
GRMZM2G041876,0.29249547920434
GRMZM5G823673,0
GRMZM2G097573,0.296051216173167
GRMZM2G064467,0.122764227642276
GRMZM2G083253,0.783333333333333
GRMZM2G158083,0.379580296246963
GRMZM2G321210,0.906976744186046
GRMZM2G702996,0.807692307692308
GRMZM2G121256,0
GRMZM2G121264,0.00216562716562717
GRMZM2G419342,0.274356456947412
GRMZM2G164036,0.00404383975812547
GRMZM2G157061,0.305084745762712
GRMZM2G457697,0.303666666666667
GRMZM2G157102,0.363905026133287
GRMZM2G075145,0.794871794871795
GRMZM2G066256,NA
GRMZM2G081689,0.644144144144144
GRMZM2G178365,NA
GRMZM2G155177,NA
GRMZM2G154397,0.172799422799423
AC197575.3_FG008,0.6
GRMZM2G577723,NA
GRMZM2G154344,0
GRMZM2G703002,0.0891304347826087
GRMZM2G015727,0.00931155407899594
GRMZM2G095598,0.00828671177031833
GRMZM2G323672,0.896238928494634
GRMZM2G323679,0.00606060606060606
GRMZM2G160801,0.882430129244458
GRMZM2G134951,0.732558139534884
GRMZM2G135018,0.911317039442039
GRMZM2G178005,0
GRMZM2G135277,0.00297688774846135
GRMZM2G022974,0.125301386377336
GRMZM2G023033,0.507936507936508
GRMZM2G031398,0.430940951120385
AC194325.3_FG006,0.0105651289487762
GRMZM2G053557,0.109280303030303
GRMZM2G112483,0.241943444044284
GRMZM2G112530,0.00076103500761035
GRMZM2G112594,0.135648874934589
GRMZM2G321354,0.00230452674897119
GRMZM2G027683,0.00280112044817927
GRMZM2G051571,0.00564516129032258
GRMZM2G352379,0.72417593612828
GRMZM2G051898,0.0054780938216521
GRMZM2G051912,0.00116046418567427
GRMZM2G051921,0.00495049504950495
GRMZM2G051943,0.00912698412698413
GRMZM2G052175,NA
GRMZM2G122708,NA
GRMZM2G390773,1
GRMZM2G089596,0
GRMZM2G018876,0.671330102753548
GRMZM2G364597,0.216666666666667
GRMZM2G062673,0.00215092097445039
GRMZM2G052142,0.816016059043128
AC195320.3_FG003,0.966762956397063
GRMZM2G057113,0.107186003960198
GRMZM2G477632,1
GRMZM2G178236,0.235294117647059
GRMZM2G002055,NA
GRMZM5G844465,NA
GRMZM2G080176,0.802716732208653
GRMZM2G008656,0.513513513513513
GRMZM5G876621,0.705949464192498
GRMZM2G138731,0.00757575757575758
GRMZM2G138770,0.00406658238516646
AC226225.1_FG008,0.952303283153973
GRMZM2G051984,0.0472390833803877
GRMZM2G081053,0.00350309556741092
AC226225.1_FG004,0.943545811682518
GRMZM2G364901,0.744522575762367
AC155352.2_FG001,0.935241147741148
AC155352.2_FG010,NA
GRMZM2G703003,0.785714285714286
GRMZM2G703006,NA
GRMZM2G154484,NA
AC233903.1_FG001,NA
AC233903.1_FG002,0
GRMZM2G021219,0.146367521367521
GRMZM2G139022,0.113207547169811
GRMZM2G139038,0.277822529088352
GRMZM2G021107,0.702811420250679
GRMZM2G021560,0.416666666666667
GRMZM2G021710,0.164177711907975
GRMZM2G023204,0.00346209912536443
GRMZM2G389789,0.256676333323124
AC211676.4_FG001,0
GRMZM2G448126,0.00408163265306122
GRMZM2G099817,0.00260416666666667
GRMZM2G703008,0.847300488039652
GRMZM2G152000,0.019497084548105
GRMZM2G429662,0.00387067395264117
AC214613.3_FG003,0.942717936736385
GRMZM2G128800,0
GRMZM2G054046,0.931332255760173
GRMZM2G703013,0.805012038541709
AC193754.3_FG008,0.362423687423687
GRMZM2G053929,0
GRMZM2G099183,0.241898079398079
AC193754.3_FG005,0.978037253266611
AC186613.4_FG003,0.975384424603175
GRMZM2G021619,0.39697558413205
GRMZM2G030598,0.88247879101146
GRMZM2G102183,0.00307936507936508
GRMZM2G102238,0.741325957992625
GRMZM2G112072,0.0806401612028211
GRMZM2G130109,0.497967897794887
GRMZM2G130224,0.00114678899082569
GRMZM2G130230,0.12890625
GRMZM2G142712,0.296755368814192
GRMZM2G093832,0.758333333333333
GRMZM2G093781,0.723136645962733
GRMZM2G093720,0.416957103354162
GRMZM2G093557,0.0161290322580645
GRMZM2G100872,0.200492216117216
GRMZM2G100815,0.629421768707483
GRMZM2G372930,0.0114942528735632
GRMZM2G063262,0.258641975308642
GRMZM2G063163,0.72664725375577
GRMZM2G045117,0
GRMZM2G045070,0.423899371069182
GRMZM2G044989,0.33967772967773
GRMZM5G828887,NA
GRMZM2G022229,0.0314285714285714
GRMZM2G022255,NA
GRMZM2G022413,0.0401606425702811
GRMZM2G022627,0.00475234270414993
GRMZM2G100263,0.1575
GRMZM2G100315,0.0686540731995278
GRMZM2G100344,0.00394931644931645
GRMZM2G311756,0.934707420036492
GRMZM2G165633,0.00271250642013354
GRMZM2G057637,0
GRMZM2G135387,0.00250350140056022
GRMZM2G135396,0.177272727272727
GRMZM2G135410,0.0877659574468085
GRMZM2G048033,0.968468468468468
GRMZM2G048047,0.949404761904762
GRMZM2G348664,0.928373801086211
GRMZM2G163471,0.0887585034013605
GRMZM2G163494,0.00508130081300813
GRMZM2G045005,0.0128205128205128
GRMZM2G062488,0.384077687018863
GRMZM2G450445,0.0179068462401796
GRMZM2G323309,0.463346171802054
GRMZM2G025875,0.00586734693877551
GRMZM2G025880,0.00633406866105828
GRMZM2G139846,0.815091797737172
GRMZM2G139811,0.00718221172766627
AC208221.3_FG002,0.266666666666667
GRMZM5G897480,0.89280701754386
GRMZM5G891165,0.481451728811787
GRMZM2G447785,0.163680387409201
GRMZM2G148211,0
GRMZM2G147884,0.0725231116178546
GRMZM2G447691,0.0795637917637918
GRMZM2G121700,0.00189063408958697
GRMZM2G060906,0.004
GRMZM2G362368,0
GRMZM2G060891,0
GRMZM2G362362,0.641975308641975
GRMZM2G129493,0.0104477611940299
GRMZM2G165844,0.0739893016798846
GRMZM2G165836,0.0303030303030303
GRMZM5G807350,0.00557153307849687
GRMZM2G165755,0.260869565217391
AC207011.3_FG001,0.855263157894737
GRMZM2G014034,NA
GRMZM2G124079,0.00333333333333333
GRMZM2G124096,0.485222222222222
GRMZM5G816457,0.105750487329435
GRMZM2G151434,0.230746404133501
GRMZM2G151418,0.062125147579693
AC215290.3_FG002,0.0170408362070092
GRMZM2G326631,0.811211728770752
GRMZM2G044548,0.874436787388106
AC185655.3_FG004,0.0040360873694207
AC185655.3_FG005,0.0167314167314167
GRMZM2G155491,0.00161197466896949
GRMZM2G027571,0.332717209690894
GRMZM2G330430,0.0284090909090909
AC213693.3_FG003,0
GRMZM2G107199,0.00704225352112676
GRMZM2G106810,0.659310344730841
GRMZM2G370507,0
GRMZM2G479018,0.189655172413793
GRMZM2G119967,0
GRMZM2G119975,0
GRMZM2G404682,NA
GRMZM2G060712,0.0028735632183908
GRMZM5G804251,0.9
GRMZM2G022637,0.0178571428571429
GRMZM2G327295,0.00340136054421769
GRMZM2G022699,0.00520833333333333
GRMZM2G022797,0.846642512077295
GRMZM2G301194,0.00687830687830688
GRMZM2G050435,0.126767676767677
GRMZM2G050458,0
GRMZM2G408598,0.714383838383838
GRMZM2G177070,0.448873917236179
GRMZM2G526267,0
GRMZM2G179268,0.222222222222222
GRMZM2G179253,0.0900900900900901
GRMZM2G042443,0.0336550024050024
GRMZM2G102356,0
GRMZM2G107003,0.036036036036036
GRMZM2G408963,0.00617283950617284
GRMZM2G547723,NA
GRMZM5G869350,0.855296510718197
GRMZM2G350955,0.741393527107813
GRMZM2G110279,0
GRMZM2G168968,NA
GRMZM2G029001,0.32212481962482
GRMZM2G029356,0.335078525117141
GRMZM2G325131,0.544407008086253
GRMZM2G030426,0.838055555555556
GRMZM2G094532,0.0355834641548927
GRMZM2G394321,0.00638780804150454
GRMZM2G402797,0
GRMZM2G103116,0.00855429292929293
GRMZM2G102499,0.149122807017544
GRMZM2G114523,0.0154092629247909
GRMZM2G414537,0.00882723833543506
GRMZM2G414620,0
GRMZM2G114619,0.00612666237666238
GRMZM2G033093,0
GRMZM2G032905,0.5
GRMZM2G032721,0.0123456790123457
GRMZM2G032655,0.0103046594982079
GRMZM2G009892,0
GRMZM2G010238,0.561813186813187
GRMZM2G384979,0.0767190437818963
GRMZM2G083888,0.0181818181818182
AC197340.3_FG003,NA
AC197340.3_FG004,0.916666666666667
GRMZM2G137161,0.0166666666666667
GRMZM2G065480,0.367715898480604
GRMZM2G430411,0
GRMZM2G130085,0.499387254901961
GRMZM2G430362,0.277577374316505
GRMZM2G009948,0.784232740834517
GRMZM2G337113,0.00235294117647059
GRMZM2G012404,0.0318903318903319
GRMZM2G012328,0.00641025641025641
GRMZM2G315401,0.0141550273625745
GRMZM2G041356,0.00349206349206349
GRMZM2G446185,0.627659574468085
GRMZM2G145788,NA
GRMZM2G092621,0.00657894736842105
GRMZM2G094792,0.336218785972812
GRMZM2G393762,0.513333333333333
GRMZM2G427790,0.75
GRMZM2G065073,0.111017472299061
GRMZM2G522241,NA
GRMZM2G065157,0.00210526315789474
GRMZM2G065171,0.166363068891159
GRMZM2G476822,0.862777194211018
GRMZM2G044322,0.0040611595406116
GRMZM2G148147,NA
GRMZM2G119375,0.909877325055896
GRMZM2G018275,0.00578231292517007
GRMZM2G071996,0.09375
GRMZM2G071768,0.588515959349293
GRMZM2G071714,0.244535519125683
GRMZM2G071704,0.00144300144300144
GRMZM2G092107,0.0705128205128205
GRMZM2G442523,0.0124942948425377
GRMZM2G442546,0.166164037487567
GRMZM2G031028,0.261164021164021
GRMZM5G843141,0.0477083333333333
GRMZM2G360374,0
GRMZM5G831135,0
GRMZM2G061495,0.0339506172839506
GRMZM2G010338,0.91581557275661
GRMZM2G049568,0.287239095113111
GRMZM2G049549,0.0058086415599369
GRMZM5G837621,NA
GRMZM2G171296,0.0303030303030303
GRMZM2G009125,0.00791139240506329
AC194705.3_FG004,0.540392576883805
GRMZM2G325139,0.00683060109289617
GRMZM5G870067,0.00176638837353123
GRMZM2G417770,0.887508995629304
GRMZM2G024119,0.755411909480567
GRMZM2G703021,0.2107596073293
GRMZM2G145758,0.00128205128205128
GRMZM2G470882,0.0516729205753596
GRMZM2G171254,0.275238738247498
GRMZM2G471039,0.950718475073314
GRMZM2G171277,0.00586489860232877
GRMZM2G160966,0.0120448179271709
GRMZM2G160994,0.0302083333333333
GRMZM2G161012,0
GRMZM2G167262,0.714285714285714
GRMZM2G046900,0.0218150087260035
GRMZM2G347488,0.0552633477633478
GRMZM2G347489,0.959286318063347
GRMZM2G015844,0.01790027605245
GRMZM2G015610,0.0989983420834485
GRMZM2G127184,0.00179856115107914
GRMZM2G127173,0.064453125
GRMZM2G127139,0.1991732918539
GRMZM5G889338,0
GRMZM2G062559,0.032637451115712
GRMZM2G345238,0.133333333333333
GRMZM2G046402,0.650520300721751
GRMZM2G474783,0.00309262427525901
GRMZM2G053985,0.00648148148148148
GRMZM2G355906,0.762367782549871
GRMZM2G126062,0.0438095238095238
GRMZM2G051355,0.472312793589389
GRMZM2G103050,0.93780303030303
GRMZM2G408038,0.1875
GRMZM2G101069,0.0036036036036036
GRMZM2G104843,0.00352563118520565
GRMZM2G105542,0.308939393939394
GRMZM2G105608,1
GRMZM2G105617,0.908210753294993
GRMZM2G399383,0.0454545454545455
GRMZM5G896728,NA
GRMZM2G131321,0.312770562770563
GRMZM2G131448,0.0078125
GRMZM2G441748,0.663656655748069
GRMZM2G021319,0.427548036758563
GRMZM2G314110,0
GRMZM2G021459,0
GRMZM2G021464,0.630879120879121
GRMZM2G021831,0
GRMZM2G306172,NA
GRMZM2G152141,0.00324675324675325
AC205078.3_FG009,0.829457364341085
GRMZM2G028640,0.0072463768115942
GRMZM2G028608,0.0143295047919325
GRMZM2G331701,0.002882358942965
GRMZM2G028258,0.00263157894736842
GRMZM2G028139,0.353715277777778
GRMZM2G331614,0.5
GRMZM2G497438,0.916339123226033
GRMZM2G068557,0.144285714285714
AC215635.3_FG004,0.963636363636364
GRMZM2G068547,1
GRMZM2G068510,0.0244426094137077
AC206968.3_FG001,0.911764705882353
GRMZM2G019468,0.025
AC206968.3_FG003,0.166666666666667
GRMZM2G031331,0.112472314507198
GRMZM2G106099,0.889855072463768
GRMZM2G106108,0.672222222222222
GRMZM2G147158,0.391540404040404
AC202073.4_FG001,0.0414746543778802
GRMZM2G107129,0.0138888888888889
GRMZM2G107121,0.882352941176471
GRMZM2G028543,0.00693589743589744
GRMZM2G015637,0.818893856598775
AC193440.3_FG009,0.785395351704806
GRMZM2G105469,0.00287940379403794
GRMZM2G099144,0.0114597240765465
GRMZM2G087192,0.096870829428969
GRMZM2G086971,0.201898734177215
GRMZM2G005346,0.285714285714286
GRMZM2G005659,0.765151515151515
GRMZM2G305580,0.8
GRMZM2G082149,0.033030303030303
GRMZM2G072955,0.152380952380952
GRMZM2G179827,0.00261069340016708
GRMZM2G151021,0.00989583333333333
GRMZM2G017187,0.192982456140351
GRMZM2G016894,0.167721518987342
GRMZM2G112039,0.00194885659569674
GRMZM2G146694,0.0457994579945799
GRMZM2G115395,0.0574149659863946
AC209704.3_FG003,0.931104497487209
GRMZM2G335703,NA
GRMZM2G703035,0.95959887828451
GRMZM2G380361,0.406331763474621
GRMZM2G053019,0.902244980306575
GRMZM2G053111,0.0035164171376796
GRMZM2G047681,0.311778465437002
GRMZM2G323844,0.0238095238095238
GRMZM2G021834,0.614161220043573
GRMZM5G842022,0.00462962962962963
GRMZM2G161932,0.557222222222222
GRMZM2G161918,0.966666666666667
GRMZM2G018059,0.130482456140351
GRMZM2G018223,0.380330790657744
GRMZM2G064773,NA
GRMZM2G361100,0.00704804454804455
GRMZM2G369546,0.898266053607245
GRMZM2G316840,0.0032258064516129
GRMZM2G420199,0.84432155933232
GRMZM2G003720,0.157254901960784
GRMZM2G305311,0.0134328358208955
GRMZM2G003565,0.0964731585518102
AC177831.3_FG004,0.74367816091954
GRMZM2G155274,0.886525550191145
GRMZM2G135935,0.539351851851852
AC186329.3_FG006,1
GRMZM2G136023,NA
GRMZM2G700141,NA
GRMZM2G111603,0.180007725804186
GRMZM2G089619,0.0135933806146572
GRMZM2G410831,0.42
GRMZM5G867831,0.115384615384615
GRMZM2G120517,0.827995998086108
GRMZM2G357660,0.446353713719386
GRMZM2G057006,0.4
GRMZM2G347315,0
GRMZM2G347314,0.00737847222222222
GRMZM2G047705,0.101363636363636
GRMZM2G047512,0.48702142426301
GRMZM2G113629,0.866825396825397
GRMZM2G013283,0.878244618177327
GRMZM2G420280,0.00769230769230769
GRMZM2G155626,0.233630952380952
GRMZM2G155593,0.100421871575718
GRMZM2G091717,0
GRMZM2G155150,0.854417104976556
GRMZM2G035948,0
GRMZM2G329885,0.20710327347829
GRMZM2G159481,0.425905384486575
GRMZM2G458879,0.0045662100456621
GRMZM2G131202,0.0833333333333333
GRMZM2G131177,0.0060487408494053
GRMZM2G131155,0
GRMZM5G806108,0.138246955536675
AC217049.2_FG002,0.915519819686486
GRMZM2G078650,0.00426857406552838
GRMZM2G050925,0.152625152625153
GRMZM2G050861,0.28621223792035
GRMZM2G391511,0.862740582322494
GRMZM2G177561,0.111486486486486
GRMZM2G074546,0.00490802819322675
GRMZM2G147685,0.00778289810547875
